time,node,remaining_energy_j
4.2,73,19.7361
4.2,74,19.7256
4.2,75,19.7888
4.2,76,19.7264
4.2,77,19.7643
4.2,78,19.7915
4.2,79,19.7966
4.2,80,19.7599
4.2,81,19.7750
4.2,82,19.7319
4.2,83,19.7578
4.2,84,19.7711
4.2,85,19.7584
4.2,86,19.7658
4.2,87,19.7762
4.2,88,19.7663
4.2,89,19.7671
4.2,90,19.7227
4.2,91,19.7861
4.2,92,19.7381
4.2,93,19.7856
4.2,94,19.7595
4.2,95,19.7529
4.2,96,19.7660
4.2,97,19.7760
4.2,98,19.7545
4.2,99,19.7994
5.2,0,19.7150
5.2,1,19.6717
5.2,2,19.7296
5.2,3,19.7013
5.2,4,19.7009
5.2,5,19.6734
5.2,6,19.7464
5.2,7,19.7406
5.2,8,19.7182
5.2,9,19.6955
5.2,10,19.6676
5.2,11,19.6953
5.2,12,19.7268
5.2,13,19.7315
5.2,14,19.6972
5.2,15,19.6650
5.2,16,19.6979
5.2,17,19.6887
5.2,18,19.7327
5.2,19,19.6654
5.2,20,19.7181
5.2,21,19.6995
5.2,22,19.7203
5.2,23,19.6966
5.2,24,19.7222
5.2,25,19.6589
5.2,26,19.6854
5.2,27,19.6827
5.2,28,19.6914
5.2,29,19.6802
5.2,30,19.6650
5.2,31,19.7081
5.2,32,19.7221
5.2,33,19.6626
5.2,34,19.6780
5.2,35,19.6762
5.2,36,19.7220
5.2,37,19.7069
5.2,38,19.7094
5.2,39,19.6941
5.2,40,19.6513
5.2,41,19.6946
5.2,42,19.7146
5.2,43,19.7001
5.2,44,19.6581
5.2,45,19.6878
5.2,46,19.7314
5.2,47,19.6793
5.2,48,19.6870
5.2,49,19.6510
5.2,50,19.6839
5.2,51,19.7211
5.2,52,19.6843
5.2,53,19.7493
5.2,54,19.6841
5.2,55,19.7481
5.2,56,19.7180
5.2,57,19.7383
5.2,58,19.7050
5.2,59,19.7294
5.2,60,19.7219
5.2,61,19.7366
5.2,62,19.6840
5.2,63,19.7017
5.2,64,19.7181
5.2,65,19.6797
5.2,66,19.6645
5.2,67,19.6886
5.2,68,19.7474
5.2,69,19.7129
5.2,70,19.6728
5.2,71,19.6900
5.2,72,19.7124
5.2,73,19.6693
5.2,74,19.7464
5.2,75,19.7081
5.2,76,19.7012
5.2,77,19.7113
5.2,78,19.6563
5.2,79,19.6582
5.2,80,19.6871
5.2,81,19.6617
5.2,82,19.7230
5.2,83,19.6505
5.2,84,19.6794
5.2,85,19.6894
5.2,86,19.6792
5.2,87,19.7070
5.2,88,19.7062
5.2,89,19.6606
5.2,90,19.6624
5.2,91,19.6508
5.2,92,19.6771
5.2,93,19.7017
5.2,94,19.7172
5.2,95,19.6665
5.2,96,19.7389
5.2,97,19.7059
5.2,98,19.6991
5.2,99,19.6752
6.2,0,19.6360
6.2,1,19.6948
6.2,2,19.5893
6.2,3,19.6809
6.2,4,19.6099
6.2,5,19.6041
6.2,6,19.6700
6.2,7,19.6502
6.2,8,19.6301
6.2,9,19.5990
6.2,10,19.6294
6.2,11,19.6117
6.2,12,19.6805
6.2,13,19.6174
6.2,14,19.6515
6.2,15,19.5923
6.2,16,19.6955
6.2,17,19.6566
6.2,18,19.6854
6.2,19,19.6136
6.2,20,19.6956
6.2,21,19.6313
6.2,22,19.6779
6.2,23,19.6959
6.2,24,19.5876
6.2,25,19.6727
6.2,26,19.6129
6.2,27,19.6828
6.2,28,19.5935
6.2,29,19.6227
6.2,30,19.6138
6.2,31,19.6427
6.2,32,19.6851
6.2,33,19.6094
6.2,34,19.6043
6.2,35,19.6071
6.2,36,19.6858
6.2,37,19.6073
6.2,38,19.5903
6.2,39,19.6123
6.2,40,19.6576
6.2,41,19.6124
6.2,42,19.6979
6.2,43,19.6097
6.2,44,19.6375
6.2,45,19.6798
6.2,46,19.6781
6.2,47,19.6513
6.2,48,19.5914
6.2,49,19.5828
6.2,50,19.6427
6.2,51,19.6126
6.2,52,19.6692
6.2,53,19.6221
6.2,54,19.6588
6.2,55,19.6300
6.2,56,19.6584
6.2,57,19.6730
6.2,58,19.6721
6.2,59,19.6258
6.2,60,19.5959
6.2,61,19.6297
6.2,62,19.6518
6.2,63,19.6839
6.2,64,19.5829
6.2,65,19.6732
6.2,66,19.6487
6.2,67,19.6683
6.2,68,19.6061
6.2,69,19.6963
6.2,70,19.6605
6.2,71,19.6148
6.2,72,19.6237
6.2,73,19.6401
6.2,74,19.6194
6.2,75,19.6347
6.2,76,19.5842
6.2,77,19.6143
6.2,78,19.6146
6.2,79,19.5901
6.2,80,19.6620
6.2,81,19.6518
6.2,82,19.5874
6.2,83,19.6850
6.2,84,19.5854
6.2,85,19.6213
6.2,86,19.6962
6.2,87,19.5869
6.2,88,19.6687
6.2,89,19.6893
6.2,90,19.6472
6.2,91,19.6608
6.2,92,19.6107
6.2,93,19.6831
6.2,94,19.6336
6.2,95,19.6564
6.2,96,19.6372
6.2,97,19.6888
6.2,98,19.5803
6.2,99,19.6951
7.2,0,19.6112
7.2,1,19.5773
7.2,2,19.5294
7.2,3,19.5904
7.2,4,19.6254
7.2,5,19.5766
7.2,6,19.5253
7.2,7,19.5787
7.2,8,19.5325
7.2,9,19.6051
7.2,10,19.5234
7.2,11,19.6238
7.2,12,19.5396
7.2,13,19.5729
7.2,14,19.6483
7.2,15,19.5475
7.2,16,19.6345
7.2,17,19.5414
7.2,18,19.5878
7.2,19,19.5522
7.2,20,19.6444
7.2,21,19.6291
7.2,22,19.5892
7.2,23,19.6450
7.2,24,19.5747
